Cell HMS LINCS ID,Cell Name,Small Molecule HMS LINCS ID,Small Molecule Name,Small Mol Concentration,Small Mol Conc Unit,LJP Library Plate,Replicate,Assay Well,Timepoint,Timepoint Unit,Total Cell Count Before Treatment,Total Cell Count After Treatment,Total Control Cell Count,Relative Cell Count,Normalized Growth Rate Inhibition Value
50238-3,Hs 578T,10147-101-1,Buparlisib,0.12,uM,LJP5,1,H05,72,hr,765,2582,3140,0.8222,0.8168
50238-3,Hs 578T,10147-101-1,Buparlisib,0.12,uM,LJP5,2,H05,72,hr,765,2691,3151,0.8538,0.8511
50238-3,Hs 578T,10147-101-1,Buparlisib,0.12,uM,LJP5,3,H05,72,hr,765,2518,3152,0.7988,0.7917
50238-3,Hs 578T,10147-101-1,Buparlisib,0.37,uM,LJP5,1,H04,72,hr,765,2035,3140,0.6480,0.6164
50238-3,Hs 578T,10147-101-1,Buparlisib,0.37,uM,LJP5,2,H04,72,hr,765,2167,3151,0.6876,0.6649
50238-3,Hs 578T,10147-101-1,Buparlisib,0.37,uM,LJP5,3,H04,72,hr,765,2167,3152,0.6874,0.6647
50238-3,Hs 578T,10147-101-1,Buparlisib,1.11,uM,LJP5,1,H03,72,hr,765,627,3140,0.1997,-0.0931
50238-3,Hs 578T,10147-101-1,Buparlisib,1.11,uM,LJP5,2,H03,72,hr,765,642,3151,0.2037,-0.0823
50238-3,Hs 578T,10147-101-1,Buparlisib,1.11,uM,LJP5,3,H03,72,hr,765,827,3152,0.2623,0.0389
50238-3,Hs 578T,10147-101-1,Buparlisib,3.33,uM,LJP5,1,H02,72,hr,765,349,3140,0.1111,-0.3197
50238-3,Hs 578T,10147-101-1,Buparlisib,3.33,uM,LJP5,2,H02,72,hr,765,420,3151,0.1333,-0.2544
50238-3,Hs 578T,10147-101-1,Buparlisib,3.33,uM,LJP5,3,H02,72,hr,765,395,3152,0.1253,-0.2765
50238-3,Hs 578T,10147-101-1,Buparlisib,10,uM,LJP5,1,H01,72,hr,765,333,3140,0.1060,-0.3352
50238-3,Hs 578T,10147-101-1,Buparlisib,10,uM,LJP5,2,H01,72,hr,765,334,3151,0.1060,-0.3335
50238-3,Hs 578T,10147-101-1,Buparlisib,10,uM,LJP5,3,H01,72,hr,765,326,3152,0.1034,-0.3414
50238-3,Hs 578T,10148-101-1,XL147,0.04,uM,LJP5,1,G12,72,hr,765,3073,3140,0.9786,0.9788
50238-3,Hs 578T,10148-101-1,XL147,0.04,uM,LJP5,2,G12,72,hr,765,3150,3151,0.9995,0.9995
50238-3,Hs 578T,10148-101-1,XL147,0.04,uM,LJP5,3,G12,72,hr,765,2957,3152,0.9380,0.9383
50238-3,Hs 578T,10148-101-1,XL147,0.12,uM,LJP5,1,G11,72,hr,765,3044,3140,0.9693,0.9696
50238-3,Hs 578T,10148-101-1,XL147,0.12,uM,LJP5,2,G11,72,hr,765,3149,3151,0.9992,0.9992
50238-3,Hs 578T,10148-101-1,XL147,0.12,uM,LJP5,3,G11,72,hr,765,3013,3152,0.9558,0.9562
50238-3,Hs 578T,10148-101-1,XL147,0.37,uM,LJP5,1,G10,72,hr,765,3121,3140,0.9938,0.9939
50238-3,Hs 578T,10148-101-1,XL147,0.37,uM,LJP5,2,G10,72,hr,765,3027,3151,0.9605,0.9609
50238-3,Hs 578T,10148-101-1,XL147,0.37,uM,LJP5,3,G10,72,hr,765,3126,3152,0.9916,0.9918
50238-3,Hs 578T,10148-101-1,XL147,1.11,uM,LJP5,1,G09,72,hr,765,3120,3140,0.9935,0.9936
50238-3,Hs 578T,10148-101-1,XL147,1.11,uM,LJP5,2,G09,72,hr,765,3009,3151,0.9547,0.9552
50238-3,Hs 578T,10148-101-1,XL147,1.11,uM,LJP5,3,G09,72,hr,765,2996,3152,0.9504,0.9508
50238-3,Hs 578T,10148-101-1,XL147,3.33,uM,LJP5,1,G08,72,hr,765,2891,3140,0.9206,0.9204
50238-3,Hs 578T,10148-101-1,XL147,3.33,uM,LJP5,2,G08,72,hr,765,2875,3151,0.9122,0.9120
50238-3,Hs 578T,10148-101-1,XL147,3.33,uM,LJP5,3,G08,72,hr,765,2864,3152,0.9085,0.9082
50238-3,Hs 578T,10148-101-1,XL147,10,uM,LJP5,1,G07,72,hr,765,2551,3140,0.8123,0.8060
50238-3,Hs 578T,10148-101-1,XL147,10,uM,LJP5,2,G07,72,hr,765,2574,3151,0.8167,0.8113
50238-3,Hs 578T,10148-101-1,XL147,10,uM,LJP5,3,G07,72,hr,765,2612,3152,0.8286,0.8241
50238-3,Hs 578T,10149-102-1,Y39983,0.04,uM,LJP6,1,P06,72,hr,765,2855,3143,0.9081,0.9077
50238-3,Hs 578T,10149-102-1,Y39983,0.04,uM,LJP6,2,P06,72,hr,765,2625,3095,0.8480,0.8430
50238-3,Hs 578T,10149-102-1,Y39983,0.04,uM,LJP6,3,P06,72,hr,765,2874,3066,0.9374,0.9365
50238-3,Hs 578T,10149-102-1,Y39983,0.12,uM,LJP6,1,P05,72,hr,765,2584,3143,0.8219,0.8166
50238-3,Hs 578T,10149-102-1,Y39983,0.12,uM,LJP6,2,P05,72,hr,765,2518,3095,0.8134,0.8053
50238-3,Hs 578T,10149-102-1,Y39983,0.12,uM,LJP6,3,P05,72,hr,765,2509,3066,0.8183,0.8095
50238-3,Hs 578T,10149-102-1,Y39983,0.37,uM,LJP6,1,P04,72,hr,765,2426,3143,0.7717,0.7613
50238-3,Hs 578T,10149-102-1,Y39983,0.37,uM,LJP6,2,P04,72,hr,765,2693,3095,0.8699,0.8665
50238-3,Hs 578T,10149-102-1,Y39983,0.37,uM,LJP6,3,P04,72,hr,765,2335,3066,0.7616,0.7457
50238-3,Hs 578T,10149-102-1,Y39983,1.11,uM,LJP6,1,P03,72,hr,765,2325,3143,0.7396,0.7249
50238-3,Hs 578T,10149-102-1,Y39983,1.11,uM,LJP6,2,P03,72,hr,765,2291,3095,0.7401,0.7227
50238-3,Hs 578T,10149-102-1,Y39983,1.11,uM,LJP6,3,P03,72,hr,765,2346,3066,0.7652,0.7498
50238-3,Hs 578T,10149-102-1,Y39983,3.33,uM,LJP6,1,P02,72,hr,765,1957,3143,0.6225,0.5851
50238-3,Hs 578T,10149-102-1,Y39983,3.33,uM,LJP6,2,P02,72,hr,765,2053,3095,0.6632,0.6315
50238-3,Hs 578T,10149-102-1,Y39983,3.33,uM,LJP6,3,P02,72,hr,765,2044,3066,0.6667,0.6334
50238-3,Hs 578T,10149-102-1,Y39983,10,uM,LJP6,1,P01,72,hr,765,664,3143,0.2112,-0.0671
50238-3,Hs 578T,10149-102-1,Y39983,10,uM,LJP6,2,P01,72,hr,765,786,3095,0.2539,0.0135
50238-3,Hs 578T,10149-102-1,Y39983,10,uM,LJP6,3,P01,72,hr,765,771,3066,0.2515,0.0039
50238-3,Hs 578T,10151-101-1,Nintedanib,0.04,uM,LJP6,1,H06,72,hr,765,2869,3143,0.9126,0.9123
50238-3,Hs 578T,10151-101-1,Nintedanib,0.04,uM,LJP6,2,H06,72,hr,765,2775,3095,0.8964,0.8944
50238-3,Hs 578T,10151-101-1,Nintedanib,0.04,uM,LJP6,3,H06,72,hr,765,2804,3066,0.9146,0.9128
50238-3,Hs 578T,10151-101-1,Nintedanib,0.12,uM,LJP6,1,H05,72,hr,765,2716,3143,0.8639,0.8616
50238-3,Hs 578T,10151-101-1,Nintedanib,0.12,uM,LJP6,2,H05,72,hr,765,2692,3095,0.8696,0.8661
50238-3,Hs 578T,10151-101-1,Nintedanib,0.12,uM,LJP6,3,H05,72,hr,765,2597,3066,0.8470,0.8409
50238-3,Hs 578T,10151-101-1,Nintedanib,0.37,uM,LJP6,1,H04,72,hr,765,2328,3143,0.7405,0.7260
50238-3,Hs 578T,10151-101-1,Nintedanib,0.37,uM,LJP6,2,H04,72,hr,765,2246,3095,0.7255,0.7058
50238-3,Hs 578T,10151-101-1,Nintedanib,0.37,uM,LJP6,3,H04,72,hr,765,2281,3066,0.7440,0.7254
50238-3,Hs 578T,10151-101-1,Nintedanib,1.11,uM,LJP6,1,H03,72,hr,765,2192,3143,0.6973,0.6758
50238-3,Hs 578T,10151-101-1,Nintedanib,1.11,uM,LJP6,2,H03,72,hr,765,2218,3095,0.7165,0.6952
50238-3,Hs 578T,10151-101-1,Nintedanib,1.11,uM,LJP6,3,H03,72,hr,765,2131,3066,0.6950,0.6678
50238-3,Hs 578T,10151-101-1,Nintedanib,3.33,uM,LJP6,1,H02,72,hr,765,1211,3143,0.3852,0.2526
50238-3,Hs 578T,10151-101-1,Nintedanib,3.33,uM,LJP6,2,H02,72,hr,765,1734,3095,0.5601,0.5004
50238-3,Hs 578T,10151-101-1,Nintedanib,3.33,uM,LJP6,3,H02,72,hr,765,1859,3066,0.6063,0.5579
50238-3,Hs 578T,10151-101-1,Nintedanib,10,uM,LJP6,1,H01,72,hr,765,1291,3143,0.4107,0.2926
50238-3,Hs 578T,10151-101-1,Nintedanib,10,uM,LJP6,2,H01,72,hr,765,1185,3095,0.3828,0.2423
50238-3,Hs 578T,10151-101-1,Nintedanib,10,uM,LJP6,3,H01,72,hr,765,1029,3066,0.3356,0.1595
50238-3,Hs 578T,10157-101-1,Foretinib,0.04,uM,LJP5,1,H12,72,hr,765,2849,3140,0.9072,0.9067
50238-3,Hs 578T,10157-101-1,Foretinib,0.04,uM,LJP5,2,H12,72,hr,765,2794,3151,0.8865,0.8855
50238-3,Hs 578T,10157-101-1,Foretinib,0.04,uM,LJP5,3,H12,72,hr,765,2783,3152,0.8828,0.8816
50238-3,Hs 578T,10157-101-1,Foretinib,0.12,uM,LJP5,1,H11,72,hr,765,2583,3140,0.8225,0.8171
50238-3,Hs 578T,10157-101-1,Foretinib,0.12,uM,LJP5,2,H11,72,hr,765,2772,3151,0.8795,0.8782
50238-3,Hs 578T,10157-101-1,Foretinib,0.12,uM,LJP5,3,H11,72,hr,765,2641,3152,0.8378,0.8340
50238-3,Hs 578T,10157-101-1,Foretinib,0.37,uM,LJP5,1,H10,72,hr,765,1161,3140,0.3697,0.2272
50238-3,Hs 578T,10157-101-1,Foretinib,0.37,uM,LJP5,2,H10,72,hr,765,1362,3151,0.4322,0.3263
50238-3,Hs 578T,10157-101-1,Foretinib,0.37,uM,LJP5,3,H10,72,hr,765,1364,3152,0.4327,0.3272
50238-3,Hs 578T,10157-101-1,Foretinib,1.11,uM,LJP5,1,H09,72,hr,765,899,3140,0.2863,0.0824
50238-3,Hs 578T,10157-101-1,Foretinib,1.11,uM,LJP5,2,H09,72,hr,765,943,3151,0.2992,0.1078
50238-3,Hs 578T,10157-101-1,Foretinib,1.11,uM,LJP5,3,H09,72,hr,765,1013,3152,0.3213,0.1473
50238-3,Hs 578T,10157-101-1,Foretinib,3.33,uM,LJP5,1,H08,72,hr,765,786,3140,0.2503,0.0133
50238-3,Hs 578T,10157-101-1,Foretinib,3.33,uM,LJP5,2,H08,72,hr,765,794,3151,0.2519,0.0184
50238-3,Hs 578T,10157-101-1,Foretinib,3.33,uM,LJP5,3,H08,72,hr,765,809,3152,0.2566,0.0277
50238-3,Hs 578T,10157-101-1,Foretinib,10,uM,LJP5,1,H07,72,hr,765,292,3140,0.0930,-0.3767
50238-3,Hs 578T,10157-101-1,Foretinib,10,uM,LJP5,2,H07,72,hr,765,317,3151,0.1006,-0.3504
50238-3,Hs 578T,10157-101-1,Foretinib,10,uM,LJP5,3,H07,72,hr,765,297,3152,0.0942,-0.3707
50238-3,Hs 578T,10158-101-1,AZD 5438,0.04,uM,LJP6,1,J06,72,hr,765,3076,3143,0.9784,0.9787
50238-3,Hs 578T,10158-101-1,AZD 5438,0.04,uM,LJP6,2,J06,72,hr,765,2858,3095,0.9232,0.9223
50238-3,Hs 578T,10158-101-1,AZD 5438,0.04,uM,LJP6,3,J06,72,hr,765,2877,3066,0.9384,0.9375
50238-3,Hs 578T,10158-101-1,AZD 5438,0.12,uM,LJP6,1,J05,72,hr,765,2521,3143,0.8019,0.7948
50238-3,Hs 578T,10158-101-1,AZD 5438,0.12,uM,LJP6,2,J05,72,hr,765,2292,3095,0.7404,0.7231
50238-3,Hs 578T,10158-101-1,AZD 5438,0.12,uM,LJP6,3,J05,72,hr,765,2190,3066,0.7143,0.6907
50238-3,Hs 578T,10158-101-1,AZD 5438,0.37,uM,LJP6,1,J04,72,hr,765,1415,3143,0.4501,0.3520
50238-3,Hs 578T,10158-101-1,AZD 5438,0.37,uM,LJP6,2,J04,72,hr,765,1376,3095,0.4445,0.3379
50238-3,Hs 578T,10158-101-1,AZD 5438,0.37,uM,LJP6,3,J04,72,hr,765,1289,3066,0.4204,0.2976
50238-3,Hs 578T,10158-101-1,AZD 5438,1.11,uM,LJP6,1,J03,72,hr,765,723,3143,0.2300,-0.0273
50238-3,Hs 578T,10158-101-1,AZD 5438,1.11,uM,LJP6,2,J03,72,hr,765,738,3095,0.2384,-0.0177
50238-3,Hs 578T,10158-101-1,AZD 5438,1.11,uM,LJP6,3,J03,72,hr,765,724,3066,0.2361,-0.0272
50238-3,Hs 578T,10158-101-1,AZD 5438,3.33,uM,LJP6,1,J02,72,hr,765,536,3143,0.1705,-0.1601
50238-3,Hs 578T,10158-101-1,AZD 5438,3.33,uM,LJP6,2,J02,72,hr,765,505,3095,0.1631,-0.1862
50238-3,Hs 578T,10158-101-1,AZD 5438,3.33,uM,LJP6,3,J02,72,hr,765,527,3066,0.1719,-0.1698
50238-3,Hs 578T,10158-101-1,AZD 5438,10,uM,LJP6,1,J01,72,hr,765,364,3143,0.1158,-0.3053
50238-3,Hs 578T,10158-101-1,AZD 5438,10,uM,LJP6,2,J01,72,hr,765,456,3095,0.1473,-0.2263
50238-3,Hs 578T,10158-101-1,AZD 5438,10,uM,LJP6,3,J01,72,hr,765,384,3066,0.1252,-0.2912
50238-3,Hs 578T,10159-101-1,Pelitinib,0.04,uM,LJP5,1,I18,72,hr,765,3125,3140,0.9951,0.9952
50238-3,Hs 578T,10159-101-1,Pelitinib,0.04,uM,LJP5,2,I18,72,hr,765,3112,3151,0.9874,0.9876
50238-3,Hs 578T,10159-101-1,Pelitinib,0.04,uM,LJP5,3,I18,72,hr,765,3157,3152,1.0015,1.0014
50238-3,Hs 578T,10159-101-1,Pelitinib,0.12,uM,LJP5,1,I17,72,hr,765,3177,3140,1.0117,1.0114
50238-3,Hs 578T,10159-101-1,Pelitinib,0.12,uM,LJP5,2,I17,72,hr,765,3052,3151,0.9684,0.9688
50238-3,Hs 578T,10159-101-1,Pelitinib,0.12,uM,LJP5,3,I17,72,hr,765,3105,3152,0.9850,0.9852
50238-3,Hs 578T,10159-101-1,Pelitinib,0.37,uM,LJP5,1,I16,72,hr,765,2622,3140,0.8349,0.8305
50238-3,Hs 578T,10159-101-1,Pelitinib,0.37,uM,LJP5,2,I16,72,hr,765,2653,3151,0.8418,0.8383
50238-3,Hs 578T,10159-101-1,Pelitinib,0.37,uM,LJP5,3,I16,72,hr,765,2575,3152,0.8168,0.8114
50238-3,Hs 578T,10159-101-1,Pelitinib,1.11,uM,LJP5,1,I15,72,hr,765,2390,3140,0.7611,0.7491
50238-3,Hs 578T,10159-101-1,Pelitinib,1.11,uM,LJP5,2,I15,72,hr,765,2376,3151,0.7539,0.7417
50238-3,Hs 578T,10159-101-1,Pelitinib,1.11,uM,LJP5,3,I15,72,hr,765,2422,3152,0.7683,0.7579
50238-3,Hs 578T,10159-101-1,Pelitinib,3.33,uM,LJP5,1,I14,72,hr,765,1632,3140,0.5197,0.4505
50238-3,Hs 578T,10159-101-1,Pelitinib,3.33,uM,LJP5,2,I14,72,hr,765,1774,3151,0.5629,0.5095
50238-3,Hs 578T,10159-101-1,Pelitinib,3.33,uM,LJP5,3,I14,72,hr,765,2659,3152,0.8435,0.8401
50238-3,Hs 578T,10159-101-1,Pelitinib,10,uM,LJP5,1,I13,72,hr,765,589,3140,0.1876,-0.1205
50238-3,Hs 578T,10159-101-1,Pelitinib,10,uM,LJP5,2,I13,72,hr,765,634,3151,0.2012,-0.0879
50238-3,Hs 578T,10159-101-1,Pelitinib,10,uM,LJP5,3,I13,72,hr,765,662,3152,0.2100,-0.0684
50238-3,Hs 578T,10161-101-1,Luminespib,0.04,uM,LJP5,1,H18,72,hr,765,751,3140,0.2391,-0.0091
50238-3,Hs 578T,10161-101-1,Luminespib,0.04,uM,LJP5,2,H18,72,hr,765,626,3151,0.1986,-0.0935
50238-3,Hs 578T,10161-101-1,Luminespib,0.04,uM,LJP5,3,H18,72,hr,765,693,3152,0.2198,-0.0473
50238-3,Hs 578T,10161-101-1,Luminespib,0.12,uM,LJP5,1,H17,72,hr,765,728,3140,0.2318,-0.0241
50238-3,Hs 578T,10161-101-1,Luminespib,0.12,uM,LJP5,2,H17,72,hr,765,665,3151,0.2110,-0.0663
50238-3,Hs 578T,10161-101-1,Luminespib,0.12,uM,LJP5,3,H17,72,hr,765,635,3152,0.2014,-0.0872
50238-3,Hs 578T,10161-101-1,Luminespib,0.37,uM,LJP5,1,H16,72,hr,765,638,3140,0.2032,-0.0853
50238-3,Hs 578T,10161-101-1,Luminespib,0.37,uM,LJP5,2,H16,72,hr,765,666,3151,0.2113,-0.0656
50238-3,Hs 578T,10161-101-1,Luminespib,0.37,uM,LJP5,3,H16,72,hr,765,690,3152,0.2189,-0.0493
50238-3,Hs 578T,10161-101-1,Luminespib,1.11,uM,LJP5,1,H15,72,hr,765,641,3140,0.2041,-0.0832
50238-3,Hs 578T,10161-101-1,Luminespib,1.11,uM,LJP5,2,H15,72,hr,765,774,3151,0.2456,0.0057
50238-3,Hs 578T,10161-101-1,Luminespib,1.11,uM,LJP5,3,H15,72,hr,765,686,3152,0.2176,-0.0520
50238-3,Hs 578T,10161-101-1,Luminespib,3.33,uM,LJP5,1,H14,72,hr,765,660,3140,0.2102,-0.0699
50238-3,Hs 578T,10161-101-1,Luminespib,3.33,uM,LJP5,2,H14,72,hr,765,681,3151,0.2161,-0.0554
50238-3,Hs 578T,10161-101-1,Luminespib,3.33,uM,LJP5,3,H14,72,hr,765,606,3152,0.1922,-0.1078
50238-3,Hs 578T,10161-101-1,Luminespib,10,uM,LJP5,1,H13,72,hr,765,635,3140,0.2022,-0.0874
50238-3,Hs 578T,10161-101-1,Luminespib,10,uM,LJP5,2,H13,72,hr,765,706,3151,0.2240,-0.0386
50238-3,Hs 578T,10161-101-1,Luminespib,10,uM,LJP5,3,H13,72,hr,765,730,3152,0.2316,-0.0227
50238-3,Hs 578T,10164-101-1,AZD8330,0.04,uM,LJP5,1,G24,72,hr,765,1064,3140,0.3388,0.1758
50238-3,Hs 578T,10164-101-1,AZD8330,0.04,uM,LJP5,2,G24,72,hr,765,1232,3151,0.3909,0.2627
50238-3,Hs 578T,10164-101-1,AZD8330,0.04,uM,LJP5,3,G24,72,hr,765,1144,3152,0.3629,0.2177
50238-3,Hs 578T,10164-101-1,AZD8330,0.12,uM,LJP5,1,G23,72,hr,765,1048,3140,0.3337,0.1670
50238-3,Hs 578T,10164-101-1,AZD8330,0.12,uM,LJP5,2,G23,72,hr,765,1078,3151,0.3420,0.1828
50238-3,Hs 578T,10164-101-1,AZD8330,0.12,uM,LJP5,3,G23,72,hr,765,1038,3152,0.3293,0.1611
50238-3,Hs 578T,10164-101-1,AZD8330,0.37,uM,LJP5,1,G22,72,hr,765,1017,3140,0.3239,0.1500
50238-3,Hs 578T,10164-101-1,AZD8330,0.37,uM,LJP5,2,G22,72,hr,765,983,3151,0.3119,0.1306
50238-3,Hs 578T,10164-101-1,AZD8330,0.37,uM,LJP5,3,G22,72,hr,765,1008,3152,0.3198,0.1445
50238-3,Hs 578T,10164-101-1,AZD8330,1.11,uM,LJP5,1,G21,72,hr,765,892,3140,0.2840,0.0783
50238-3,Hs 578T,10164-101-1,AZD8330,1.11,uM,LJP5,2,G21,72,hr,765,1035,3151,0.3284,0.1595
50238-3,Hs 578T,10164-101-1,AZD8330,1.11,uM,LJP5,3,G21,72,hr,765,989,3152,0.3137,0.1339
50238-3,Hs 578T,10164-101-1,AZD8330,3.33,uM,LJP5,1,G20,72,hr,765,936,3140,0.2981,0.1041
50238-3,Hs 578T,10164-101-1,AZD8330,3.33,uM,LJP5,2,G20,72,hr,765,1002,3151,0.3179,0.1412
50238-3,Hs 578T,10164-101-1,AZD8330,3.33,uM,LJP5,3,G20,72,hr,765,980,3152,0.3109,0.1289
50238-3,Hs 578T,10164-101-1,AZD8330,10,uM,LJP5,1,G19,72,hr,765,960,3140,0.3057,0.1179
50238-3,Hs 578T,10164-101-1,AZD8330,10,uM,LJP5,2,G19,72,hr,765,873,3151,0.2770,0.0668
50238-3,Hs 578T,10164-101-1,AZD8330,10,uM,LJP5,3,G19,72,hr,765,917,3152,0.2909,0.0927
50238-3,Hs 578T,10171-101-1,TGX221,0.04,uM,LJP5,1,H24,72,hr,765,2800,3140,0.8916,0.8905
50238-3,Hs 578T,10171-101-1,TGX221,0.04,uM,LJP5,2,H24,72,hr,765,3017,3151,0.9573,0.9577
50238-3,Hs 578T,10171-101-1,TGX221,0.04,uM,LJP5,3,H24,72,hr,765,2899,3152,0.9196,0.9196
50238-3,Hs 578T,10171-101-1,TGX221,0.12,uM,LJP5,1,H23,72,hr,765,2866,3140,0.9126,0.9122
50238-3,Hs 578T,10171-101-1,TGX221,0.12,uM,LJP5,2,H23,72,hr,765,2928,3151,0.9290,0.9292
50238-3,Hs 578T,10171-101-1,TGX221,0.12,uM,LJP5,3,H23,72,hr,765,2918,3152,0.9256,0.9258
50238-3,Hs 578T,10171-101-1,TGX221,0.37,uM,LJP5,1,H22,72,hr,765,2788,3140,0.8878,0.8865
50238-3,Hs 578T,10171-101-1,TGX221,0.37,uM,LJP5,2,H22,72,hr,765,2803,3151,0.8894,0.8884
50238-3,Hs 578T,10171-101-1,TGX221,0.37,uM,LJP5,3,H22,72,hr,765,2863,3152,0.9082,0.9079
50238-3,Hs 578T,10171-101-1,TGX221,1.11,uM,LJP5,1,H21,72,hr,765,2624,3140,0.8356,0.8312
50238-3,Hs 578T,10171-101-1,TGX221,1.11,uM,LJP5,2,H21,72,hr,765,2826,3151,0.8967,0.8960
50238-3,Hs 578T,10171-101-1,TGX221,1.11,uM,LJP5,3,H21,72,hr,765,2685,3152,0.8517,0.8489
50238-3,Hs 578T,10171-101-1,TGX221,3.33,uM,LJP5,1,H20,72,hr,765,1518,3140,0.4834,0.3998
50238-3,Hs 578T,10171-101-1,TGX221,3.33,uM,LJP5,2,H20,72,hr,765,1583,3151,0.5023,0.4276
50238-3,Hs 578T,10171-101-1,TGX221,3.33,uM,LJP5,3,H20,72,hr,765,1603,3152,0.5085,0.4363
50238-3,Hs 578T,10171-101-1,TGX221,10,uM,LJP5,1,H19,72,hr,765,1983,3140,0.6315,0.5960
50238-3,Hs 578T,10171-101-1,TGX221,10,uM,LJP5,2,H19,72,hr,765,2056,3151,0.6524,0.6226
50238-3,Hs 578T,10171-101-1,TGX221,10,uM,LJP5,3,H19,72,hr,765,2010,3152,0.6376,0.6046
50238-3,Hs 578T,10172-101-1,GSK1059615,0.04,uM,LJP6,1,C06,72,hr,765,2838,3143,0.9027,0.9021
50238-3,Hs 578T,10172-101-1,GSK1059615,0.04,uM,LJP6,2,C06,72,hr,765,2897,3095,0.9358,0.9353
50238-3,Hs 578T,10172-101-1,GSK1059615,0.04,uM,LJP6,3,C06,72,hr,765,2823,3066,0.9207,0.9192
50238-3,Hs 578T,10172-101-1,GSK1059615,0.04,uM,LJP5,1,E06,72,hr,765,2966,3140,0.9445,0.9447
50238-3,Hs 578T,10172-101-1,GSK1059615,0.04,uM,LJP5,2,E06,72,hr,765,2987,3151,0.9478,0.9482
50238-3,Hs 578T,10172-101-1,GSK1059615,0.04,uM,LJP5,3,E06,72,hr,765,3059,3152,0.9704,0.9708
50238-3,Hs 578T,10172-101-1,GSK1059615,0.12,uM,LJP6,1,C05,72,hr,765,2406,3143,0.7653,0.7541
50238-3,Hs 578T,10172-101-1,GSK1059615,0.12,uM,LJP6,2,C05,72,hr,765,2430,3095,0.7850,0.7737
50238-3,Hs 578T,10172-101-1,GSK1059615,0.12,uM,LJP6,3,C05,72,hr,765,2404,3066,0.7841,0.7713
50238-3,Hs 578T,10172-101-1,GSK1059615,0.12,uM,LJP5,1,E05,72,hr,765,2691,3140,0.8569,0.8540
50238-3,Hs 578T,10172-101-1,GSK1059615,0.12,uM,LJP5,2,E05,72,hr,765,2798,3151,0.8878,0.8868
50238-3,Hs 578T,10172-101-1,GSK1059615,0.12,uM,LJP5,3,E05,72,hr,765,2789,3152,0.8847,0.8836
50238-3,Hs 578T,10172-101-1,GSK1059615,0.37,uM,LJP6,1,C04,72,hr,765,2168,3143,0.6896,0.6668
50238-3,Hs 578T,10172-101-1,GSK1059615,0.37,uM,LJP6,2,C04,72,hr,765,1936,3095,0.6254,0.5847
50238-3,Hs 578T,10172-101-1,GSK1059615,0.37,uM,LJP6,3,C04,72,hr,765,1878,3066,0.6125,0.5658
50238-3,Hs 578T,10172-101-1,GSK1059615,0.37,uM,LJP5,1,E04,72,hr,765,2052,3140,0.6534,0.6230
50238-3,Hs 578T,10172-101-1,GSK1059615,0.37,uM,LJP5,2,E04,72,hr,765,2042,3151,0.6479,0.6172
50238-3,Hs 578T,10172-101-1,GSK1059615,0.37,uM,LJP5,3,E04,72,hr,765,1996,3152,0.6332,0.5991
50238-3,Hs 578T,10172-101-1,GSK1059615,1.11,uM,LJP6,1,C03,72,hr,765,1519,3143,0.4832,0.3999
50238-3,Hs 578T,10172-101-1,GSK1059615,1.11,uM,LJP6,2,C03,72,hr,765,1465,3095,0.4733,0.3801
50238-3,Hs 578T,10172-101-1,GSK1059615,1.11,uM,LJP6,3,C03,72,hr,765,1418,3066,0.4625,0.3609
50238-3,Hs 578T,10172-101-1,GSK1059615,1.11,uM,LJP5,1,E03,72,hr,765,1299,3140,0.4137,0.2968
50238-3,Hs 578T,10172-101-1,GSK1059615,1.11,uM,LJP5,2,E03,72,hr,765,1352,3151,0.4290,0.3215
50238-3,Hs 578T,10172-101-1,GSK1059615,1.11,uM,LJP5,3,E03,72,hr,765,1396,3152,0.4428,0.3423
50238-3,Hs 578T,10172-101-1,GSK1059615,3.33,uM,LJP6,1,C02,72,hr,765,1101,3143,0.3502,0.1955
50238-3,Hs 578T,10172-101-1,GSK1059615,3.33,uM,LJP6,2,C02,72,hr,765,1054,3095,0.3405,0.1722
50238-3,Hs 578T,10172-101-1,GSK1059615,3.33,uM,LJP6,3,C02,72,hr,765,930,3066,0.3033,0.1024
50238-3,Hs 578T,10172-101-1,GSK1059615,3.33,uM,LJP5,1,E02,72,hr,765,640,3140,0.2038,-0.0839
50238-3,Hs 578T,10172-101-1,GSK1059615,3.33,uM,LJP5,2,E02,72,hr,765,439,3151,0.1393,-0.2381
50238-3,Hs 578T,10172-101-1,GSK1059615,3.33,uM,LJP5,3,E02,72,hr,765,506,3152,0.1605,-0.1832
50238-3,Hs 578T,10172-101-1,GSK1059615,10,uM,LJP6,1,C01,72,hr,765,572,3143,0.1820,-0.1329
50238-3,Hs 578T,10172-101-1,GSK1059615,10,uM,LJP6,2,C01,72,hr,765,641,3095,0.2071,-0.0840
50238-3,Hs 578T,10172-101-1,GSK1059615,10,uM,LJP6,3,C01,72,hr,765,881,3066,0.2874,0.0730
50238-3,Hs 578T,10172-101-1,GSK1059615,10,uM,LJP5,1,E01,72,hr,765,530,3140,0.1688,-0.1649
50238-3,Hs 578T,10172-101-1,GSK1059615,10,uM,LJP5,2,E01,72,hr,765,709,3151,0.2250,-0.0366
50238-3,Hs 578T,10172-101-1,GSK1059615,10,uM,LJP5,3,E01,72,hr,765,532,3152,0.1688,-0.1629
