cell_line	drug	concentration	cell_count__time0	cell_count	cell_count__ctrl	log10_concentration	GR	rel_cell_count	ctrl_cell_doublings	experiment
BT-20	Buparlisib	0.12	1097	3018	3846	-0.9208187539523752	0.7492509513865291	0.7847113884555382	1.8097952369367043	BT-20 Buparlisib
BT-20	Buparlisib	0.37	1097	1950	3846	-0.431798275933005	0.3741752646574914	0.5070202808112324	1.8097952369367043	BT-20 Buparlisib
BT-20	Buparlisib	1.11	1097	1147	3846	0.045322978786657475	0.024933219098684845	0.29823192927717107	1.8097952369367043	BT-20 Buparlisib
BT-20	Buparlisib	3.33	1097	732	3846	0.5224442335063199	-0.20031370214736588	0.19032761310452417	1.8097952369367043	BT-20 Buparlisib
BT-20	Buparlisib	10	1097	621	3846	1	-0.2697746364486291	0.16146645865834633	1.8097952369367043	BT-20 Buparlisib
BT-20	BX-912	0.04	1657	5063	5588	-1.3979400086720375	0.8905911832484135	0.9060486757337151	1.7537584181880113	BT-20 BX-912
BT-20	BX-912	0.12	1657	5125	5588	-0.9208187539523752	0.9037577902837952	0.9171438797423049	1.7537584181880113	BT-20 BX-912
BT-20	BX-912	0.37	1657	5456	5588	-0.431798275933005	0.9729229179620527	0.9763779527559056	1.7537584181880113	BT-20 BX-912
BT-20	BX-912	1.11	1657	5160	5588	0.045322978786657475	0.9111603229292844	0.9234073013600572	1.7537584181880113	BT-20 BX-912
BT-20	BX-912	3.33	1657	4240	5588	0.5224442335063199	0.7087083202609419	0.7587687902648532	1.7537584181880113	BT-20 BX-912
BT-20	BX-912	10	1657	2697	5588	1	0.32017486454512345	0.48264137437365784	1.7537584181880113	BT-20 BX-912
BT-20	BX-912	0.04	1334	3739	4033	-1.3979400086720375	0.9073669486184197	0.9271014133399454	1.596094739221291	BT-20 BX-912
BT-20	BX-912	0.12	1334	3931	4033	-0.9208187539523752	0.9681570327312552	0.9747086536077362	1.596094739221291	BT-20 BX-912
BT-20	BX-912	0.37	1334	3753	4033	-0.431798275933005	0.9118383629406754	0.9305727746094719	1.596094739221291	BT-20 BX-912
BT-20	BX-912	1.11	1334	3950	4033	0.045322978786657475	0.9741117390629288	0.9794197867592364	1.596094739221291	BT-20 BX-912
BT-20	BX-912	3.33	1334	3578	4033	0.5224442335063199	0.8554876406822769	0.8871807587403918	1.596094739221291	BT-20 BX-912
BT-20	BX-912	10	1334	1886	4033	1	0.24228469743194458	0.467641953880486	1.596094739221291	BT-20 BX-912
BT-20	BX-912	0.04	1097	3479	3846	-1.3979400086720375	0.8921859761726023	0.9045761830473219	1.8097952369367043	BT-20 BX-912
BT-20	BX-912	0.12	1097	3707	3846	-0.9208187539523752	0.9597314793627609	0.9638585543421737	1.8097952369367043	BT-20 BX-912
BT-20	BX-912	0.37	1097	3616	3846	-0.431798275933005	0.933001839949616	0.9401976079043162	1.8097952369367043	BT-20 BX-912
BT-20	BX-912	1.11	1097	3619	3846	0.045322978786657475	0.9338878019059831	0.9409776391055642	1.8097952369367043	BT-20 BX-912
BT-20	BX-912	3.33	1097	3683	3846	0.5224442335063199	0.9527106833715084	0.9576183047321893	1.8097952369367043	BT-20 BX-912
BT-20	BX-912	10	1097	2291	3846	1	0.5021568212351937	0.5956838273530941	1.8097952369367043	BT-20 BX-912
BT-20	Canertinib	0.04	1657	4885	5383	-1.3979400086720375	0.8889815917214319	0.9074865316737879	1.6998368227979788	BT-20 Canertinib
BT-20	Canertinib	0.12	1657	4875	5383	-0.9208187539523752	0.8867057656175699	0.9056288315065948	1.6998368227979788	BT-20 Canertinib
BT-20	Canertinib	0.37	1657	4568	5383	-0.431798275933005	0.8158743838864249	0.8485974363737693	1.6998368227979788	BT-20 Canertinib
BT-20	Canertinib	1.11	1657	4617	5383	0.045322978786657475	0.8273082558427596	0.857700167193015	1.6998368227979788	BT-20 Canertinib
BT-20	Canertinib	3.33	1657	4017	5383	0.5224442335063199	0.6836229915152165	0.7462381571614342	1.6998368227979788	BT-20 Canertinib
BT-20	Canertinib	10	1657	1183	5383	1	-0.17981712149043227	0.21976592977893367	1.6998368227979788	BT-20 Canertinib
BT-20	Canertinib	0.04	1334	3494	3925	-1.3979400086720375	0.8560244250776048	0.8901910828025478	1.5569339874817667	BT-20 Canertinib
BT-20	Canertinib	0.12	1334	3574	3925	-0.9208187539523752	0.883208632608133	0.9105732484076433	1.5569339874817667	BT-20 Canertinib
BT-20	Canertinib	0.37	1334	3516	3925	-0.431798275933005	0.8635220773353964	0.8957961783439491	1.5569339874817667	BT-20 Canertinib
BT-20	Canertinib	1.11	1334	3479	3925	0.045322978786657475	0.8509027050223834	0.8863694267515924	1.5569339874817667	BT-20 Canertinib
BT-20	Canertinib	3.33	1334	3276	3925	0.5224442335063199	0.7807916338657741	0.8346496815286624	1.5569339874817667	BT-20 Canertinib
BT-20	Canertinib	10	1334	1300	3925	1	-0.01644565674167009	0.33121019108280253	1.5569339874817667	BT-20 Canertinib
BT-20	Canertinib	0.04	1097	3493	3673	-1.3979400086720375	0.9431791633278597	0.9509937380887558	1.7433953703284646	BT-20 Canertinib
BT-20	Canertinib	0.12	1097	3273	3673	-0.9208187539523752	0.8720065007696127	0.8910971957527907	1.7433953703284646	BT-20 Canertinib
BT-20	Canertinib	0.37	1097	3100	3673	-0.431798275933005	0.8145943244719045	0.8439967329158726	1.7433953703284646	BT-20 Canertinib
BT-20	Canertinib	1.11	1097	2953	3673	0.045322978786657475	0.7647278273809814	0.8039749523550231	1.7433953703284646	BT-20 Canertinib
BT-20	Canertinib	3.33	1097	2671	3673	0.5224442335063199	0.666000213074389	0.7271984753607406	1.7433953703284646	BT-20 Canertinib
BT-20	Canertinib	10	1097	760	3673	1	-0.1898354909590555	0.20691532806969778	1.7433953703284646	BT-20 Canertinib
BT-20	Celastrol	0.04	1657	5828	5383	-1.3979400086720375	1.0956715424499617	1.082667657440089	1.6998368227979788	BT-20 Celastrol
BT-20	Celastrol	0.12	1657	5995	5383	-0.9208187539523752	1.1307934188120123	1.1136912502322125	1.6998368227979788	BT-20 Celastrol
BT-20	Celastrol	0.37	1657	4608	5383	-0.431798275933005	0.8252119163554361	0.8560282370425414	1.6998368227979788	BT-20 Celastrol
BT-20	Celastrol	1.11	1657	2358	5383	0.045322978786657475	0.2306620943309059	0.4380456994241129	1.6998368227979788	BT-20 Celastrol
BT-20	Celastrol	3.33	1657	860	5383	0.5224442335063199	-0.320107338680508	0.1597622143785993	1.6998368227979788	BT-20 Celastrol
BT-20	Celastrol	10	1657	890	5383	1	-0.3062532959212647	0.16533531488017833	1.6998368227979788	BT-20 Celastrol
BT-20	Celastrol	0.04	1334	4023	3925	-1.3979400086720375	1.0319318537392297	1.024968152866242	1.5569339874817667	BT-20 Celastrol
BT-20	Celastrol	0.12	1334	4099	3925	-0.9208187539523752	1.0565041110523117	1.0443312101910829	1.5569339874817667	BT-20 Celastrol
BT-20	Celastrol	0.37	1334	3678	3925	-0.431798275933005	0.9182249315283231	0.9370700636942675	1.5569339874817667	BT-20 Celastrol
BT-20	Celastrol	1.11	1334	3231	3925	0.045322978786657475	0.765041513729759	0.8231847133757961	1.5569339874817667	BT-20 Celastrol
BT-20	Celastrol	3.33	1334	1146	3925	0.5224442335063199	-0.09295782104577621	0.29197452229299364	1.5569339874817667	BT-20 Celastrol
BT-20	Celastrol	10	1334	570	3925	1	-0.4208177204838577	0.14522292993630573	1.5569339874817667	BT-20 Celastrol
BT-20	Celastrol	0.04	1097	3972	3673	-1.3979400086720375	1.0918255597558915	1.081404846174789	1.7433953703284646	BT-20 Celastrol
BT-20	Celastrol	0.12	1097	3935	3673	-0.9208187539523752	1.0806263452450944	1.0713313367819222	1.7433953703284646	BT-20 Celastrol
BT-20	Celastrol	0.37	1097	3235	3673	-0.431798275933005	0.8595088407191505	0.8807514293493057	1.7433953703284646	BT-20 Celastrol
BT-20	Celastrol	1.11	1097	819	3673	0.045322978786657475	-0.1543357569556435	0.22297849169616119	1.7433953703284646	BT-20 Celastrol
BT-20	Celastrol	3.33	1097	477	3673	0.5224442335063199	-0.37979105730905516	0.12986659406479717	1.7433953703284646	BT-20 Celastrol
BT-20	Celastrol	10	1097	333	3673	1	-0.49532135174571235	0.0906615845358018	1.7433953703284646	BT-20 Celastrol
BT-20	CGP60474	0.04	1657	5524	5588	-1.3979400086720375	0.986906454573093	0.9885468861846815	1.7537584181880113	BT-20 CGP60474
BT-20	CGP60474	0.04	1657	1217	5383	-1.3979400086720375	-0.16603059271598697	0.22608211034738993	1.6998368227979788	BT-20 CGP60474
BT-20	CGP60474	0.12	1657	1844	5588	-0.9208187539523752	0.06286807976253761	0.3299928418038654	1.7537584181880113	BT-20 CGP60474
BT-20	CGP60474	0.12	1657	1028	5383	-0.9208187539523752	-0.2448559138862716	0.19097157718744195	1.6998368227979788	BT-20 CGP60474
BT-20	CGP60474	0.37	1657	1541	5588	-0.431798275933005	-0.04053917876871538	0.2757695060844667	1.7537584181880113	BT-20 CGP60474
BT-20	CGP60474	0.37	1657	1032	5383	-0.431798275933005	-0.24312871598792363	0.19171465725431916	1.6998368227979788	BT-20 CGP60474
BT-20	CGP60474	1.11	1657	1516	5588	0.045322978786657475	-0.0494459048097311	0.2712956335003579	1.7537584181880113	BT-20 CGP60474
BT-20	CGP60474	1.11	1657	1035	5383	0.045322978786657475	-0.24183512571120558	0.19227196730447707	1.6998368227979788	BT-20 CGP60474
BT-20	CGP60474	3.33	1657	1342	5588	0.5224442335063199	-0.11328015671755742	0.24015748031496062	1.7537584181880113	BT-20 CGP60474
BT-20	CGP60474	3.33	1657	931	5383	0.5224442335063199	-0.2876265449215991	0.1729518855656697	1.6998368227979788	BT-20 CGP60474
BT-20	CGP60474	10	1657	1176	5588	1	-0.17759078022154484	0.21045096635647817	1.7537584181880113	BT-20 CGP60474
BT-20	CGP60474	10	1657	673	5383	1	-0.41143144715224045	0.12502322125208992	1.6998368227979788	BT-20 CGP60474
BT-20	CGP60474	0.04	1334	3530	4033	-1.3979400086720375	0.8398527943704699	0.8752789486734441	1.596094739221291	BT-20 CGP60474
BT-20	CGP60474	0.04	1334	782	3925	-1.3979400086720375	-0.290386459227824	0.19923566878980892	1.5569339874817667	BT-20 CGP60474
BT-20	CGP60474	0.12	1334	843	4033	-0.9208187539523752	-0.2499071548704489	0.20902553930076867	1.596094739221291	BT-20 CGP60474
BT-20	CGP60474	0.12	1334	531	3925	-0.9208187539523752	-0.44659200804948174	0.13528662420382165	1.5569339874817667	BT-20 CGP60474
BT-20	CGP60474	0.37	1334	410	4033	-0.431798275933005	-0.5224883354176975	0.10166129432184479	1.596094739221291	BT-20 CGP60474
BT-20	CGP60474	0.37	1334	508	3925	-0.431798275933005	-0.46210970422099074	0.1294267515923567	1.5569339874817667	BT-20 CGP60474
BT-20	CGP60474	1.11	1334	439	4033	0.045322978786657475	-0.5015979866407998	0.10885197123729234	1.596094739221291	BT-20 CGP60474
BT-20	CGP60474	1.11	1334	397	3925	0.045322978786657475	-0.5408845843318133	0.10114649681528662	1.5569339874817667	BT-20 CGP60474
BT-20	CGP60474	3.33	1334	367	4033	0.5224442335063199	-0.5545112084529057	0.09099925613687082	1.596094739221291	BT-20 CGP60474
BT-20	CGP60474	3.33	1334	295	3925	0.5224442335063199	-0.6206090537930875	0.0751592356687898	1.5569339874817667	BT-20 CGP60474
BT-20	CGP60474	10	1334	330	4033	1	-0.5832063180628588	0.08182494421026532	1.596094739221291	BT-20 CGP60474
BT-20	CGP60474	10	1334	278	3925	1	-0.6348001724150676	0.070828025477707	1.5569339874817667	BT-20 CGP60474
BT-20	CGP60474	0.04	1097	3053	3846	-1.3979400086720375	0.7604311493608302	0.7938117524700988	1.8097952369367043	BT-20 CGP60474
BT-20	CGP60474	0.04	1097	724	3673	-1.3979400086720375	-0.2120752925124817	0.19711407568744896	1.7433953703284646	BT-20 CGP60474
BT-20	CGP60474	0.12	1097	932	3846	-0.9208187539523752	-0.08612944919892573	0.2423296931877275	1.8097952369367043	BT-20 CGP60474
BT-20	CGP60474	0.12	1097	663	3673	-0.9208187539523752	-0.2508667189874515	0.18050639803974952	1.7433953703284646	BT-20 CGP60474
BT-20	CGP60474	0.37	1097	716	3846	-0.431798275933005	-0.2100197026054471	0.18616744669786792	1.8097952369367043	BT-20 CGP60474
BT-20	CGP60474	0.37	1097	643	3673	-0.431798275933005	-0.26391353168898857	0.17506125782738904	1.7433953703284646	BT-20 CGP60474
BT-20	CGP60474	1.11	1097	627	3846	0.045322978786657475	-0.26588461768992944	0.16302652106084242	1.8097952369367043	BT-20 CGP60474
BT-20	CGP60474	1.11	1097	538	3673	0.045322978786657475	-0.33546746611717415	0.1464742717124966	1.7433953703284646	BT-20 CGP60474
BT-20	CGP60474	3.33	1097	593	3846	0.5224442335063199	-0.28815482305706397	0.15418616744669786	1.8097952369367043	BT-20 CGP60474
BT-20	CGP60474	3.33	1097	516	3673	0.5224442335063199	-0.35119300453634283	0.1404846174789001	1.7433953703284646	BT-20 CGP60474
BT-20	CGP60474	10	1097	509	3846	1	-0.3457689182481659	0.13234529381175247	1.8097952369367043	BT-20 CGP60474
BT-20	CGP60474	10	1097	427	3673	1	-0.4179589300245692	0.116253743533896	1.7433953703284646	BT-20 CGP60474
BT-20	CHIR-99021	0.04	1657	5553	5383	-1.3979400086720375	1.0369195293826672	1.0315809028422813	1.6998368227979788	BT-20 CHIR-99021
BT-20	CHIR-99021	0.12	1657	5492	5383	-0.9208187539523752	1.0237261859077282	1.020248931822404	1.6998368227979788	BT-20 CHIR-99021
